recordID,mo,dy,yr,period,plot,stake,species,scientificName,country
22358,6,8,1995,208,8,73,DM,Dipodomys merriami,
22363,6,27,1995,209,1,11,DM,Dipodomys merriami,
22366,6,27,1995,209,17,21,DM,Dipodomys merriami,
22368,6,27,1995,209,2,26,DM,Dipodomys merriami,
22369,6,27,1995,209,12,32,DM,Dipodomys merriami,
22371,6,27,1995,209,12,35,DM,Dipodomys merriami,
22372,6,27,1995,209,17,36,DM,Dipodomys merriami,
22375,6,27,1995,209,2,37,DM,Dipodomys merriami,
22377,6,27,1995,209,17,43,DM,Dipodomys merriami,
22379,6,27,1995,209,22,45,DM,Dipodomys merriami,
22380,6,27,1995,209,17,55,DM,Dipodomys merriami,
22382,6,27,1995,209,17,63,DM,Dipodomys merriami,
22394,6,28,1995,209,9,12,DM,Dipodomys merriami,
22397,6,28,1995,209,14,13,DM,Dipodomys merriami,
22398,6,28,1995,209,4,14,DM,Dipodomys merriami,
22402,6,28,1995,209,14,26,DM,Dipodomys merriami,
22404,6,28,1995,209,9,26,DM,Dipodomys merriami,
22405,6,28,1995,209,14,32,DM,Dipodomys merriami,
22406,6,28,1995,209,4,33,DM,Dipodomys merriami,
22410,6,28,1995,209,11,43,DM,Dipodomys merriami,
22411,6,28,1995,209,4,44,DM,Dipodomys merriami,
22413,6,28,1995,209,11,51,DM,Dipodomys merriami,
22414,6,28,1995,209,14,54,DM,Dipodomys merriami,
22415,6,28,1995,209,11,56,DM,Dipodomys merriami,
22416,6,28,1995,209,8,56,DM,Dipodomys merriami,
22418,6,28,1995,209,3,57,DM,Dipodomys merriami,
22419,6,28,1995,209,9,61,DM,Dipodomys merriami,
22421,6,28,1995,209,9,66,DM,Dipodomys merriami,
22425,6,28,1995,209,11,73,DM,Dipodomys merriami,
22426,6,28,1995,209,8,73,DM,Dipodomys merriami,
22427,6,28,1995,209,14,73,DM,Dipodomys merriami,
22429,6,28,1995,209,4,76,DM,Dipodomys merriami,
22431,6,28,1995,209,9,76,DM,Dipodomys merriami,
22432,6,28,1995,209,11,77,DM,Dipodomys merriami,
22435,7,20,1995,210,1,12,DM,Dipodomys merriami,
22437,7,20,1995,210,17,14,DM,Dipodomys merriami,
22438,7,20,1995,210,22,15,DM,Dipodomys merriami,
22442,7,20,1995,210,17,23,DM,Dipodomys merriami,
22444,7,20,1995,210,2,24,DM,Dipodomys merriami,
22455,7,20,1995,210,22,51,DM,Dipodomys merriami,
22456,7,20,1995,210,12,52,DM,Dipodomys merriami,
22458,7,20,1995,210,17,55,DM,Dipodomys merriami,
22462,7,20,1995,210,12,64,DM,Dipodomys merriami,
22470,7,20,1995,210,17,71,DM,Dipodomys merriami,
22471,7,20,1995,210,12,72,DM,Dipodomys merriami,
22472,7,20,1995,210,17,74,DM,Dipodomys merriami,
22480,7,21,1995,210,14,12,DM,Dipodomys merriami,
22486,7,21,1995,210,14,17,DM,Dipodomys merriami,
22490,7,21,1995,210,4,22,DM,Dipodomys merriami,
22493,7,21,1995,210,14,24,DM,Dipodomys merriami,
22494,7,21,1995,210,11,27,DM,Dipodomys merriami,
22496,7,21,1995,210,14,34,DM,Dipodomys merriami,
22498,7,21,1995,210,9,36,DM,Dipodomys merriami,
22499,7,21,1995,210,11,37,DM,Dipodomys merriami,
22501,7,21,1995,210,4,43,DM,Dipodomys merriami,
22503,7,21,1995,210,11,43,DM,Dipodomys merriami,
22506,7,21,1995,210,11,45,DM,Dipodomys merriami,
22511,7,21,1995,210,14,47,DM,Dipodomys merriami,
22514,7,21,1995,210,14,54,DM,Dipodomys merriami,
22516,7,21,1995,210,11,56,DM,Dipodomys merriami,
22520,7,21,1995,210,14,62,DM,Dipodomys merriami,
22522,7,21,1995,210,4,64,DM,Dipodomys merriami,
22525,7,21,1995,210,11,67,DM,Dipodomys merriami,
22528,7,21,1995,210,9,72,DM,Dipodomys merriami,
22531,7,21,1995,210,11,74,DM,Dipodomys merriami,
22532,7,21,1995,210,11,75,DM,Dipodomys merriami,
22533,7,21,1995,210,9,75,DM,Dipodomys merriami,
22540,8,26,1995,211,12,12,DM,Dipodomys merriami,
22545,8,26,1995,211,17,17,DM,Dipodomys merriami,
22550,8,26,1995,211,2,25,DM,Dipodomys merriami,
22554,8,26,1995,211,1,31,DM,Dipodomys merriami,
22559,8,26,1995,211,17,35,DM,Dipodomys merriami,
22560,8,26,1995,211,2,37,DM,Dipodomys merriami,
22561,8,26,1995,211,12,37,DM,Dipodomys merriami,
22568,8,26,1995,211,22,46,DM,Dipodomys merriami,
22569,8,26,1995,211,17,47,DM,Dipodomys merriami,
22572,8,26,1995,211,12,61,DM,Dipodomys merriami,
22573,8,26,1995,211,17,62,DM,Dipodomys merriami,
22588,8,27,1995,211,14,13,DM,Dipodomys merriami,
22591,8,27,1995,211,14,15,DM,Dipodomys merriami,
22605,8,27,1995,211,9,25,DM,Dipodomys merriami,
22606,8,27,1995,211,14,25,DM,Dipodomys merriami,
22608,8,27,1995,211,14,26,DM,Dipodomys merriami,
22610,8,27,1995,211,4,27,DM,Dipodomys merriami,
22619,8,27,1995,211,9,41,DM,Dipodomys merriami,
22620,8,27,1995,211,14,41,DM,Dipodomys merriami,
22624,8,27,1995,211,9,45,DM,Dipodomys merriami,
22626,8,27,1995,211,14,46,DM,Dipodomys merriami,
22628,8,27,1995,211,4,47,DM,Dipodomys merriami,
22629,8,27,1995,211,11,47,DM,Dipodomys merriami,
22634,8,27,1995,211,4,55,DM,Dipodomys merriami,
22635,8,27,1995,211,11,55,DM,Dipodomys merriami,
22637,8,27,1995,211,9,57,DM,Dipodomys merriami,
22639,8,27,1995,211,13,61,DM,Dipodomys merriami,
22646,8,27,1995,211,14,66,DM,Dipodomys merriami,
22655,8,27,1995,211,8,74,DM,Dipodomys merriami,
22656,8,27,1995,211,8,75,DM,Dipodomys merriami,
22660,8,27,1995,211,11,77,DM,Dipodomys merriami,
22662,9,23,1995,212,1,11,DM,Dipodomys merriami,
22689,9,23,1995,212,2,27,DM,Dipodomys merriami,
22690,9,23,1995,212,1,32,DM,Dipodomys merriami,
22697,9,23,1995,212,17,37,DM,Dipodomys merriami,
22703,9,23,1995,212,22,46,DM,Dipodomys merriami,
22708,9,23,1995,212,22,51,DM,Dipodomys merriami,
22709,9,23,1995,212,17,51,DM,Dipodomys merriami,
22713,9,23,1995,212,12,54,DM,Dipodomys merriami,
22717,9,23,1995,212,12,55,DM,Dipodomys merriami,
22718,9,23,1995,212,17,61,DM,Dipodomys merriami,
22720,9,23,1995,212,12,63,DM,Dipodomys merriami,
22731,9,23,1995,212,17,75,DM,Dipodomys merriami,
22732,9,23,1995,212,17,76,DM,Dipodomys merriami,
22745,9,24,1995,212,14,15,DM,Dipodomys merriami,
22747,9,24,1995,212,4,17,DM,Dipodomys merriami,
22754,9,24,1995,212,14,22,DM,Dipodomys merriami,
22759,9,24,1995,212,9,25,DM,Dipodomys merriami,
22763,9,24,1995,212,14,27,DM,Dipodomys merriami,
22764,9,24,1995,212,14,31,DM,Dipodomys merriami,
22775,9,24,1995,212,11,37,DM,Dipodomys merriami,
22780,9,24,1995,212,14,44,DM,Dipodomys merriami,
22781,9,24,1995,212,9,45,DM,Dipodomys merriami,
22789,9,24,1995,212,11,53,DM,Dipodomys merriami,
22791,9,24,1995,212,14,54,DM,Dipodomys merriami,
22794,9,24,1995,212,8,55,DM,Dipodomys merriami,
22797,9,24,1995,212,4,56,DM,Dipodomys merriami,
22801,9,24,1995,212,13,61,DM,Dipodomys merriami,
22805,9,24,1995,212,9,64,DM,Dipodomys merriami,
22808,9,24,1995,212,4,66,DM,Dipodomys merriami,
22811,9,24,1995,212,11,71,DM,Dipodomys merriami,
22815,9,24,1995,212,4,72,DM,Dipodomys merriami,
22818,9,24,1995,212,11,73,DM,Dipodomys merriami,
22829,9,24,1995,212,9,3,DM,Dipodomys merriami,
22834,10,28,1995,213,17,12,DM,Dipodomys merriami,
22842,10,28,1995,213,2,21,DM,Dipodomys merriami,
22843,10,28,1995,213,12,21,DM,Dipodomys merriami,
22846,10,28,1995,213,1,23,DM,Dipodomys merriami,
22853,10,28,1995,213,2,26,DM,Dipodomys merriami,
22861,10,28,1995,213,17,36,DM,Dipodomys merriami,
22863,10,28,1995,213,22,36,DM,Dipodomys merriami,
22865,10,28,1995,213,2,37,DM,Dipodomys merriami,
22866,10,28,1995,213,12,37,DM,Dipodomys merriami,
22880,10,28,1995,213,2,52,DM,Dipodomys merriami,
22881,10,28,1995,213,12,52,DM,Dipodomys merriami,
22883,10,28,1995,213,12,53,DM,Dipodomys merriami,
22894,10,28,1995,213,17,63,DM,Dipodomys merriami,
22896,10,28,1995,213,2,65,DM,Dipodomys merriami,
22898,10,28,1995,213,17,67,DM,Dipodomys merriami,
22904,10,28,1995,213,12,74,DM,Dipodomys merriami,
22917,10,29,1995,213,9,13,DM,Dipodomys merriami,
22919,10,29,1995,213,14,14,DM,Dipodomys merriami,
22922,10,29,1995,213,9,16,DM,Dipodomys merriami,
22927,10,29,1995,213,14,23,DM,Dipodomys merriami,
22931,10,29,1995,213,5,25,DM,Dipodomys merriami,
22932,10,29,1995,213,4,26,DM,Dipodomys merriami,
22936,10,29,1995,213,14,27,DM,Dipodomys merriami,
22944,10,29,1995,213,11,36,DM,Dipodomys merriami,
22945,10,29,1995,213,14,36,DM,Dipodomys merriami,
22947,10,29,1995,213,14,41,DM,Dipodomys merriami,
22951,10,29,1995,213,4,47,DM,Dipodomys merriami,
22954,10,29,1995,213,9,51,DM,Dipodomys merriami,
22955,10,29,1995,213,14,51,DM,Dipodomys merriami,
22956,10,29,1995,213,13,51,DM,Dipodomys merriami,
22960,10,29,1995,213,4,54,DM,Dipodomys merriami,
22962,10,29,1995,213,9,56,DM,Dipodomys merriami,
22971,10,29,1995,213,11,65,DM,Dipodomys merriami,
22972,10,29,1995,213,4,66,DM,Dipodomys merriami,
22975,10,29,1995,213,9,67,DM,Dipodomys merriami,
22976,10,29,1995,213,14,71,DM,Dipodomys merriami,
22977,10,29,1995,213,4,72,DM,Dipodomys merriami,
22981,10,29,1995,213,11,73,DM,Dipodomys merriami,
22984,10,29,1995,213,14,73,DM,Dipodomys merriami,
22986,10,29,1995,213,8,74,DM,Dipodomys merriami,
22989,10,29,1995,213,8,76,DM,Dipodomys merriami,
22992,12,2,1995,214,12,11,DM,Dipodomys merriami,
22997,12,2,1995,214,2,14,DM,Dipodomys merriami,
23002,12,2,1995,214,2,17,DM,Dipodomys merriami,
23003,12,2,1995,214,2,22,DM,Dipodomys merriami,
23012,12,2,1995,214,1,31,DM,Dipodomys merriami,
23013,12,2,1995,214,12,31,DM,Dipodomys merriami,
23019,12,2,1995,214,17,35,DM,Dipodomys merriami,
23023,12,2,1995,214,22,42,DM,Dipodomys merriami,
23024,12,2,1995,214,17,44,DM,Dipodomys merriami,
23027,12,2,1995,214,22,46,DM,Dipodomys merriami,
23029,12,2,1995,214,12,47,DM,Dipodomys merriami,
23040,12,2,1995,214,17,62,DM,Dipodomys merriami,
23041,12,2,1995,214,2,64,DM,Dipodomys merriami,
23043,12,2,1995,214,12,72,DM,Dipodomys merriami,
23044,12,2,1995,214,2,74,DM,Dipodomys merriami,
23047,12,2,1995,214,12,76,DM,Dipodomys merriami,
23048,12,2,1995,214,12,77,DM,Dipodomys merriami,
23061,12,3,1995,214,4,16,DM,Dipodomys merriami,
23065,12,3,1995,214,14,23,DM,Dipodomys merriami,
23067,12,3,1995,214,4,24,DM,Dipodomys merriami,
23068,12,3,1995,214,9,25,DM,Dipodomys merriami,
23070,12,3,1995,214,14,25,DM,Dipodomys merriami,
23072,12,3,1995,214,5,26,DM,Dipodomys merriami,
23076,12,3,1995,214,11,32,DM,Dipodomys merriami,
23078,12,3,1995,214,15,33,DM,Dipodomys merriami,
23079,12,3,1995,214,11,35,DM,Dipodomys merriami,
23082,12,3,1995,214,14,37,DM,Dipodomys merriami,
23084,12,3,1995,214,11,43,DM,Dipodomys merriami,
23085,12,3,1995,214,8,43,DM,Dipodomys merriami,
23086,12,3,1995,214,14,43,DM,Dipodomys merriami,
23092,12,3,1995,214,14,52,DM,Dipodomys merriami,
23097,12,3,1995,214,4,61,DM,Dipodomys merriami,
23098,12,3,1995,214,11,61,DM,Dipodomys merriami,
23099,12,3,1995,214,16,62,DM,Dipodomys merriami,
23100,12,3,1995,214,9,63,DM,Dipodomys merriami,
23102,12,3,1995,214,14,64,DM,Dipodomys merriami,
23104,12,3,1995,214,9,65,DM,Dipodomys merriami,
23105,12,3,1995,214,11,71,DM,Dipodomys merriami,
23106,12,3,1995,214,11,72,DM,Dipodomys merriami,
23107,12,3,1995,214,14,72,DM,Dipodomys merriami,
23109,12,3,1995,214,4,75,DM,Dipodomys merriami,
23112,12,3,1995,214,4,77,DM,Dipodomys merriami,
23115,12,21,1995,215,2,12,DM,Dipodomys merriami,
23116,12,21,1995,215,1,12,DM,Dipodomys merriami,
23117,12,21,1995,215,2,13,DM,Dipodomys merriami,
23119,12,21,1995,215,22,14,DM,Dipodomys merriami,
23120,12,21,1995,215,2,16,DM,Dipodomys merriami,
23127,12,21,1995,215,12,23,DM,Dipodomys merriami,
23128,12,21,1995,215,17,23,DM,Dipodomys merriami,
23129,12,21,1995,215,12,26,DM,Dipodomys merriami,
23131,12,21,1995,215,22,27,DM,Dipodomys merriami,
23134,12,21,1995,215,22,33,DM,Dipodomys merriami,
23136,12,21,1995,215,2,34,DM,Dipodomys merriami,
23139,12,21,1995,215,22,41,DM,Dipodomys merriami,
23140,12,21,1995,215,22,42,DM,Dipodomys merriami,
23141,12,21,1995,215,17,42,DM,Dipodomys merriami,
23144,12,21,1995,215,2,44,DM,Dipodomys merriami,
23152,12,21,1995,215,22,56,DM,Dipodomys merriami,
23155,12,21,1995,215,1,57,DM,Dipodomys merriami,
23156,12,21,1995,215,2,61,DM,Dipodomys merriami,
23157,12,21,1995,215,12,62,DM,Dipodomys merriami,
23161,12,21,1995,215,17,65,DM,Dipodomys merriami,
23169,12,21,1995,215,2,73,DM,Dipodomys merriami,
23170,12,21,1995,215,12,74,DM,Dipodomys merriami,
23174,12,22,1995,215,3,16,DM,Dipodomys merriami,
23175,12,22,1995,215,4,16,DM,Dipodomys merriami,
23177,12,22,1995,215,9,26,DM,Dipodomys merriami,
23179,12,22,1995,215,14,27,DM,Dipodomys merriami,
23183,12,22,1995,215,4,33,DM,Dipodomys merriami,
23186,12,22,1995,215,14,36,DM,Dipodomys merriami,
23187,12,22,1995,215,11,42,DM,Dipodomys merriami,
23189,12,22,1995,215,11,44,DM,Dipodomys merriami,
23190,12,22,1995,215,4,47,DM,Dipodomys merriami,
23194,12,22,1995,215,4,53,DM,Dipodomys merriami,
23197,12,22,1995,215,9,55,DM,Dipodomys merriami,
23199,12,22,1995,215,9,56,DM,Dipodomys merriami,
23200,12,22,1995,215,9,61,DM,Dipodomys merriami,
23201,12,22,1995,215,4,62,DM,Dipodomys merriami,
23202,12,22,1995,215,11,62,DM,Dipodomys merriami,
23203,12,22,1995,215,9,63,DM,Dipodomys merriami,
23205,12,22,1995,215,11,66,DM,Dipodomys merriami,
23207,12,22,1995,215,11,72,DM,Dipodomys merriami,
23208,12,22,1995,215,14,72,DM,Dipodomys merriami,
23216,1,27,1996,216,1,12,DM,Dipodomys merriami,
23217,1,27,1996,216,17,12,DM,Dipodomys merriami,
23218,1,27,1996,216,17,13,DM,Dipodomys merriami,
23220,1,27,1996,216,2,21,DM,Dipodomys merriami,
23222,1,27,1996,216,1,22,DM,Dipodomys merriami,
23224,1,27,1996,216,17,23,DM,Dipodomys merriami,
23225,1,27,1996,216,2,24,DM,Dipodomys merriami,
23227,1,27,1996,216,12,25,DM,Dipodomys merriami,
23230,1,27,1996,216,17,26,DM,Dipodomys merriami,
23231,1,27,1996,216,22,27,DM,Dipodomys merriami,
23233,1,27,1996,216,12,32,DM,Dipodomys merriami,
23234,1,27,1996,216,2,33,DM,Dipodomys merriami,
23235,1,27,1996,216,17,33,DM,Dipodomys merriami,
23237,1,27,1996,216,2,36,DM,Dipodomys merriami,
23238,1,27,1996,216,22,36,DM,Dipodomys merriami,
23243,1,27,1996,216,2,42,DM,Dipodomys merriami,
23245,1,27,1996,216,12,44,DM,Dipodomys merriami,
23252,1,27,1996,216,12,56,DM,Dipodomys merriami,
23253,1,27,1996,216,17,57,DM,Dipodomys merriami,
23257,1,27,1996,216,2,67,DM,Dipodomys merriami,
23259,1,27,1996,216,12,72,DM,Dipodomys merriami,
23263,1,27,1996,216,22,77,DM,Dipodomys merriami,
23264,1,27,1996,216,17,77,DM,Dipodomys merriami,
23270,1,28,1996,216,15,13,DM,Dipodomys merriami,
23272,1,28,1996,216,14,14,DM,Dipodomys merriami,
23277,1,28,1996,216,11,23,DM,Dipodomys merriami,
23281,1,28,1996,216,4,25,DM,Dipodomys merriami,
23282,1,28,1996,216,14,25,DM,Dipodomys merriami,
23295,1,28,1996,216,4,41,DM,Dipodomys merriami,
23296,1,28,1996,216,5,41,DM,Dipodomys merriami,
23299,1,28,1996,216,14,43,DM,Dipodomys merriami,
23300,1,28,1996,216,4,45,DM,Dipodomys merriami,
23301,1,28,1996,216,8,45,DM,Dipodomys merriami,
23302,1,28,1996,216,4,46,DM,Dipodomys merriami,
23303,1,28,1996,216,4,47,DM,Dipodomys merriami,
23305,1,28,1996,216,14,51,DM,Dipodomys merriami,
23306,1,28,1996,216,5,51,DM,Dipodomys merriami,
23307,1,28,1996,216,13,52,DM,Dipodomys merriami,
23308,1,28,1996,216,14,52,DM,Dipodomys merriami,
23309,1,28,1996,216,9,54,DM,Dipodomys merriami,
23310,1,28,1996,216,4,56,DM,Dipodomys merriami,
23311,1,28,1996,216,14,57,DM,Dipodomys merriami,
23318,1,28,1996,216,9,65,DM,Dipodomys merriami,
23319,1,28,1996,216,9,67,DM,Dipodomys merriami,
23320,1,28,1996,216,9,71,DM,Dipodomys merriami,
23321,1,28,1996,216,8,71,DM,Dipodomys merriami,
23322,1,28,1996,216,14,71,DM,Dipodomys merriami,
23323,1,28,1996,216,16,71,DM,Dipodomys merriami,
23324,1,28,1996,216,9,72,DM,Dipodomys merriami,
23325,1,28,1996,216,13,73,DM,Dipodomys merriami,
23327,1,28,1996,216,11,74,DM,Dipodomys merriami,
23328,1,28,1996,216,9,74,DM,Dipodomys merriami,
23329,1,28,1996,216,14,74,DM,Dipodomys merriami,
23331,1,28,1996,216,8,75,DM,Dipodomys merriami,
23337,1,28,1996,216,15,76,DM,Dipodomys merriami,
23338,1,28,1996,216,9,77,DM,Dipodomys merriami,
23339,1,28,1996,216,15,77,DM,Dipodomys merriami,
23341,2,24,1996,217,2,11,DM,Dipodomys merriami,
23342,2,24,1996,217,12,11,DM,Dipodomys merriami,
23345,2,24,1996,217,2,13,DM,Dipodomys merriami,
23346,2,24,1996,217,22,13,DM,Dipodomys merriami,
23348,2,24,1996,217,17,13,DM,Dipodomys merriami,
23349,2,24,1996,217,12,14,DM,Dipodomys merriami,
23351,2,24,1996,217,12,15,DM,Dipodomys merriami,
23354,2,24,1996,217,12,16,DM,Dipodomys merriami,
23357,2,24,1996,217,2,17,DM,Dipodomys merriami,
23358,2,24,1996,217,1,21,DM,Dipodomys merriami,
23360,2,24,1996,217,17,21,DM,Dipodomys merriami,
23361,2,24,1996,217,12,23,DM,Dipodomys merriami,
23362,2,24,1996,217,12,24,DM,Dipodomys merriami,
23363,2,24,1996,217,12,26,DM,Dipodomys merriami,
23365,2,24,1996,217,2,31,DM,Dipodomys merriami,
23368,2,24,1996,217,2,32,DM,Dipodomys merriami,
23375,2,24,1996,217,17,42,DM,Dipodomys merriami,
23376,2,24,1996,217,12,43,DM,Dipodomys merriami,
23382,2,24,1996,217,12,47,DM,Dipodomys merriami,
23383,2,24,1996,217,12,51,DM,Dipodomys merriami,
23384,2,24,1996,217,22,51,DM,Dipodomys merriami,
23386,2,24,1996,217,17,53,DM,Dipodomys merriami,
23389,2,24,1996,217,12,55,DM,Dipodomys merriami,
23390,2,24,1996,217,17,55,DM,Dipodomys merriami,
23400,2,24,1996,217,12,64,DM,Dipodomys merriami,
23401,2,24,1996,217,17,64,DM,Dipodomys merriami,
23403,2,24,1996,217,2,67,DM,Dipodomys merriami,
23405,2,24,1996,217,12,71,DM,Dipodomys merriami,
23408,2,24,1996,217,22,73,DM,Dipodomys merriami,
23424,2,25,1996,217,4,24,DM,Dipodomys merriami,
23427,2,25,1996,217,4,26,DM,Dipodomys merriami,
23430,2,25,1996,217,11,27,DM,Dipodomys merriami,
23437,2,25,1996,217,14,35,DM,Dipodomys merriami,
23441,2,25,1996,217,14,36,DM,Dipodomys merriami,
23443,2,25,1996,217,4,37,DM,Dipodomys merriami,
23444,2,25,1996,217,9,37,DM,Dipodomys merriami,
23447,2,25,1996,217,9,45,DM,Dipodomys merriami,
23449,2,25,1996,217,4,52,DM,Dipodomys merriami,
23451,2,25,1996,217,16,52,DM,Dipodomys merriami,
23453,2,25,1996,217,16,54,DM,Dipodomys merriami,
23454,2,25,1996,217,4,55,DM,Dipodomys merriami,
23455,2,25,1996,217,14,55,DM,Dipodomys merriami,
23456,2,25,1996,217,9,57,DM,Dipodomys merriami,
23457,2,25,1996,217,14,57,DM,Dipodomys merriami,
23461,2,25,1996,217,8,62,DM,Dipodomys merriami,
23464,2,25,1996,217,16,62,DM,Dipodomys merriami,
23466,2,25,1996,217,9,65,DM,Dipodomys merriami,
23468,2,25,1996,217,9,66,DM,Dipodomys merriami,
23472,2,25,1996,217,14,71,DM,Dipodomys merriami,
23473,2,25,1996,217,13,71,DM,Dipodomys merriami,
23476,2,25,1996,217,9,72,DM,Dipodomys merriami,
23480,2,25,1996,217,15,73,DM,Dipodomys merriami,
23481,2,25,1996,217,11,74,DM,Dipodomys merriami,
23483,2,25,1996,217,14,74,DM,Dipodomys merriami,
23485,2,25,1996,217,16,74,DM,Dipodomys merriami,
23486,2,25,1996,217,15,74,DM,Dipodomys merriami,
23488,2,25,1996,217,15,75,DM,Dipodomys merriami,
23490,2,25,1996,217,5,76,DM,Dipodomys merriami,
23495,3,23,1996,218,12,11,DM,Dipodomys merriami,
23496,3,23,1996,218,1,12,DM,Dipodomys merriami,
23498,3,23,1996,218,2,13,DM,Dipodomys merriami,
23499,3,23,1996,218,17,13,DM,Dipodomys merriami,
23500,3,23,1996,218,1,14,DM,Dipodomys merriami,
23508,3,23,1996,218,1,21,DM,Dipodomys merriami,
23509,3,23,1996,218,12,21,DM,Dipodomys merriami,
23510,3,23,1996,218,12,22,DM,Dipodomys merriami,
23514,3,23,1996,218,22,23,DM,Dipodomys merriami,
23519,3,23,1996,218,2,27,DM,Dipodomys merriami,
23522,3,23,1996,218,2,31,DM,Dipodomys merriami,
23544,3,23,1996,218,17,44,DM,Dipodomys merriami,
23548,3,23,1996,218,1,47,DM,Dipodomys merriami,
23549,3,23,1996,218,2,51,DM,Dipodomys merriami,
23550,3,23,1996,218,12,51,DM,Dipodomys merriami,
23552,3,23,1996,218,22,51,DM,Dipodomys merriami,
23565,3,23,1996,218,2,55,DM,Dipodomys merriami,
23574,3,23,1996,218,22,63,DM,Dipodomys merriami,
23575,3,23,1996,218,12,65,DM,Dipodomys merriami,
23576,3,23,1996,218,22,65,DM,Dipodomys merriami,
23584,3,23,1996,218,12,71,DM,Dipodomys merriami,
23589,3,23,1996,218,17,72,DM,Dipodomys merriami,
23603,3,24,1996,218,16,11,DM,Dipodomys merriami,
23607,3,24,1996,218,14,13,DM,Dipodomys merriami,
23612,3,24,1996,218,16,21,DM,Dipodomys merriami,
23619,3,24,1996,218,9,27,DM,Dipodomys merriami,
23621,3,24,1996,218,14,31,DM,Dipodomys merriami,
23622,3,24,1996,218,11,36,DM,Dipodomys merriami,
23624,3,24,1996,218,14,42,DM,Dipodomys merriami,
23627,3,24,1996,218,14,44,DM,Dipodomys merriami,
23631,3,24,1996,218,14,55,DM,Dipodomys merriami,
23635,3,24,1996,218,15,61,DM,Dipodomys merriami,
23638,3,24,1996,218,14,67,DM,Dipodomys merriami,
23641,3,24,1996,218,13,75,DM,Dipodomys merriami,
23642,3,24,1996,218,16,75,DM,Dipodomys merriami,
23645,4,14,1996,219,2,11,DM,Dipodomys merriami,
23650,4,14,1996,219,2,13,DM,Dipodomys merriami,
23653,4,14,1996,219,17,14,DM,Dipodomys merriami,
23655,4,14,1996,219,22,14,DM,Dipodomys merriami,
23662,4,14,1996,219,17,21,DM,Dipodomys merriami,
23663,4,14,1996,219,12,23,DM,Dipodomys merriami,
23670,4,14,1996,219,12,34,DM,Dipodomys merriami,
23673,4,14,1996,219,17,35,DM,Dipodomys merriami,
23686,4,14,1996,219,17,43,DM,Dipodomys merriami,
23687,4,14,1996,219,2,44,DM,Dipodomys merriami,
23689,4,14,1996,219,22,45,DM,Dipodomys merriami,
23693,4,14,1996,219,12,51,DM,Dipodomys merriami,
23698,4,14,1996,219,12,56,DM,Dipodomys merriami,
23701,4,14,1996,219,17,62,DM,Dipodomys merriami,
23703,4,14,1996,219,2,63,DM,Dipodomys merriami,
23705,4,14,1996,219,17,63,DM,Dipodomys merriami,
23706,4,14,1996,219,22,63,DM,Dipodomys merriami,
23734,4,15,1996,219,16,11,DM,Dipodomys merriami,
23739,4,15,1996,219,11,13,DM,Dipodomys merriami,
23749,4,15,1996,219,4,16,DM,Dipodomys merriami,
23751,4,15,1996,219,11,17,DM,Dipodomys merriami,
23753,4,15,1996,219,13,17,DM,Dipodomys merriami,
23754,4,15,1996,219,14,17,DM,Dipodomys merriami,
23759,4,15,1996,219,4,22,DM,Dipodomys merriami,
23769,4,15,1996,219,9,26,DM,Dipodomys merriami,
23771,4,15,1996,219,4,27,DM,Dipodomys merriami,
23775,4,15,1996,219,14,31,DM,Dipodomys merriami,
23779,4,15,1996,219,4,33,DM,Dipodomys merriami,
23794,4,15,1996,219,14,37,DM,Dipodomys merriami,
23805,4,15,1996,219,14,44,DM,Dipodomys merriami,
23806,4,15,1996,219,15,44,DM,Dipodomys merriami,
23810,4,15,1996,219,11,46,DM,Dipodomys merriami,
23813,4,15,1996,219,4,47,DM,Dipodomys merriami,
23820,4,15,1996,219,8,52,DM,Dipodomys merriami,
23821,4,15,1996,219,13,52,DM,Dipodomys merriami,
23824,4,15,1996,219,9,53,DM,Dipodomys merriami,
23826,4,15,1996,219,14,53,DM,Dipodomys merriami,
23836,4,15,1996,219,16,55,DM,Dipodomys merriami,
23838,4,15,1996,219,9,56,DM,Dipodomys merriami,
